job_id,job_title,field_name,field_type,label,required,placeholder,options,selector
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_626978842
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),Age,select,Age,False,Age,,"[name=""Age""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),salary,text,salary,False,,,#salary51238
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),gender,select,Gender,False,Gender,,"[name=""gender""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),industry,select,Industry,False,Industry,,"[name=""industry""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),job_id,hidden,job_id,False,,,"[name=""job_id""]"
event-partnerships-sales-specialist-hr73567,Event Partnerships & Sales Specialist - (HR73567),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_742692597
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),Age,select,Age,False,Age,,"[name=""Age""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),salary,text,salary,False,,,#salary35887
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),gender,select,Gender,False,Gender,,"[name=""gender""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),industry,select,Industry,False,Industry,,"[name=""industry""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),job_id,hidden,job_id,False,,,"[name=""job_id""]"
maintenance-coordinator-hr81486,Maintenance Coordinator - (HR81486),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_797996367
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),Age,select,Age,False,Age,,"[name=""Age""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),salary,text,salary,False,,,#salary51346
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),gender,select,Gender,False,Gender,,"[name=""gender""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),industry,select,Industry,False,Industry,,"[name=""industry""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),job_id,hidden,job_id,False,,,"[name=""job_id""]"
tenant-operations-coordinator-hr56081,Tenant Operations Coordinator - (HR56081),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_848898731
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),Age,select,Age,False,Age,,"[name=""Age""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),salary,text,salary,False,,,#salary7530
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),gender,select,Gender,False,Gender,,"[name=""gender""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),industry,select,Industry,False,Industry,,"[name=""industry""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),job_id,hidden,job_id,False,,,"[name=""job_id""]"
senior-integration-developer-celigo-netsuite-hr98972,Senior Integration Developer (Celigo / NetSuite) - (HR98972),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_732662857
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),Age,select,Age,False,Age,,"[name=""Age""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),salary,text,salary,False,,,#salary69298
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),gender,select,Gender,False,Gender,,"[name=""gender""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),industry,select,Industry,False,Industry,,"[name=""industry""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),job_id,hidden,job_id,False,,,"[name=""job_id""]"
account-executive-full-cycle-hr67574,Client Account Executive - (HR67574),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_188879456
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),Age,select,Age,False,Age,,"[name=""Age""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),salary,text,salary,False,,,#salary6167
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),gender,select,Gender,False,Gender,,"[name=""gender""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),industry,select,Industry,False,Industry,,"[name=""industry""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),job_id,hidden,job_id,False,,,"[name=""job_id""]"
executive-assistant-strategic-operations-wg14194,Executive Assistant (Strategic Operations) - (WG14194),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_322995871
administrative-assistant-hr67617,Administrative Assistant - (HR67617),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),Age,select,Age,False,Age,,"[name=""Age""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),salary,text,salary,False,,,#salary107130
administrative-assistant-hr67617,Administrative Assistant - (HR67617),gender,select,Gender,False,Gender,,"[name=""gender""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),industry,select,Industry,False,Industry,,"[name=""industry""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
administrative-assistant-hr67617,Administrative Assistant - (HR67617),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),job_id,hidden,job_id,False,,,"[name=""job_id""]"
administrative-assistant-hr67617,Administrative Assistant - (HR67617),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_115581363
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),Age,select,Age,False,Age,,"[name=""Age""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),salary,text,salary,False,,,#salary55363
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),gender,select,Gender,False,Gender,,"[name=""gender""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),industry,select,Industry,False,Industry,,"[name=""industry""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),job_id,hidden,job_id,False,,,"[name=""job_id""]"
accounts-payable-specialist-hr59377,Accounts Payable Specialist - (HR59377),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_422532675
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),Age,select,Age,False,Age,,"[name=""Age""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),salary,text,salary,False,,,#salary2362
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),gender,select,Gender,False,Gender,,"[name=""gender""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),industry,select,Industry,False,Industry,,"[name=""industry""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),job_id,hidden,job_id,False,,,"[name=""job_id""]"
technical-support-specialist-hr67296,Technical Support Specialist - (HR67296),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_759500002
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),Age,select,Age,False,Age,,"[name=""Age""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),salary,text,salary,False,,,#salary72558
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),gender,select,Gender,False,Gender,,"[name=""gender""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),industry,select,Industry,False,Industry,,"[name=""industry""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),job_id,hidden,job_id,False,,,"[name=""job_id""]"
finance-admin-operations-manager-hr91053,Finance & Admin Operations Manager - (HR91053),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_464194946
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),Age,select,Age,False,Age,,"[name=""Age""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),salary,text,salary,False,,,#salary38784
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),gender,select,Gender,False,Gender,,"[name=""gender""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),industry,select,Industry,False,Industry,,"[name=""industry""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),job_id,hidden,job_id,False,,,"[name=""job_id""]"
senior-system-engineer-wg14192,Senior System Engineer - (WG14192),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_976288295
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),Age,select,Age,False,Age,,"[name=""Age""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),salary,text,salary,False,,,#salary118461
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),gender,select,Gender,False,Gender,,"[name=""gender""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),industry,select,Industry,False,Industry,,"[name=""industry""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),cand_woutreg_cv_file,file,cand_woutreg_cv_file,False,,,#cand_cv_filefield
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),cand_cover_letter,textarea,Cover Letter,False,Cover Letter,,"[name=""cand_cover_letter""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),candidate_apply_cover,file,candidate_apply_cover,False,,,"[name=""candidate_apply_cover""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),job_id,hidden,job_id,False,,,"[name=""job_id""]"
staff-accountant-mortgage-lending-hr84782,Staff Accountant - Mortgage Lending - (HR84782),terms_cond_check,checkbox,terms_cond_check,False,,,"[name=""terms_cond_check""]"
office-manager-hr35620,Office Manager - (HR35620),pt_user_fname,text,First Name,False,First Name,,"[name=""pt_user_fname""]"
office-manager-hr35620,Office Manager - (HR35620),pt_user_lname,text,Last Name,False,Last Name,,"[name=""pt_user_lname""]"
office-manager-hr35620,Office Manager - (HR35620),user_email,text,Email Address,False,Email Address,,"[name=""user_email""]"
office-manager-hr35620,Office Manager - (HR35620),user_phone,tel,Phone Number,False,Phone Number,,#pt_user_phone_634750283
office-manager-hr35620,Office Manager - (HR35620),user_job_title,text,Current Job Title,False,Current Job Title,,"[name=""user_job_title""]"
office-manager-hr35620,Office Manager - (HR35620),user_salary,text,Current Salary,False,Current Salary,,"[name=""user_salary""]"
office-manager-hr35620,Office Manager - (HR35620),academic-level,select,Academic Level,False,Academic Level,,"[name=""academic-level""]"
